bitrate
166565645.97077328
148335868.85808384
182824312.93827257
185250267.31980675
165142776.31436497
120715651.98301937
159341944.21948007
182253332.34253162
142551198.5007865
204001995.34571114
148037481.45755255
186369950.52265716
144295110.90412527
145897456.87532762
186185421.95204026
158506527.87993765
169195313.5560645
136140935.23688123
188625047.55896616
166370692.27836484
